,Unnamed: 0,image_id,path,diag,target,Class,is_ood
215,215,Normal- (1769),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1769).jpg,Normal,1,Healthy,False
216,216,Normal- (3260),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3260).jpg,Normal,1,Healthy,False
217,217,Normal- (1193),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1193).jpg,Normal,1,Healthy,True
218,218,Normal- (3316),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3316).jpg,Normal,1,Healthy,False
219,219,Normal- (1727),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1727).jpg,Normal,1,Healthy,False
220,220,Normal- (782),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (782).jpg,Normal,1,Healthy,True
221,221,Normal- (2684),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2684).jpg,Normal,1,Healthy,False
222,222,Normal- (2459),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2459).jpg,Normal,1,Healthy,True
223,223,Normal- (2868),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2868).jpg,Normal,1,Healthy,False
224,224,Normal- (3772),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3772).jpg,Normal,1,Healthy,True
225,225,Normal- (461),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (461).jpg,Normal,1,Healthy,False
226,226,Normal- (799),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (799).jpg,Normal,1,Healthy,True
227,227,Normal- (286),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (286).jpg,Normal,1,Healthy,True
228,228,Normal- (3410),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3410).jpg,Normal,1,Healthy,True
229,229,Normal- (52),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (52).jpg,Normal,1,Healthy,False
230,230,Normal- (2259),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2259).jpg,Normal,1,Healthy,True
231,231,Normal- (1591),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1591).jpg,Normal,1,Healthy,False
232,232,Normal- (1593),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1593).jpg,Normal,1,Healthy,False
233,233,Normal- (2657),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2657).jpg,Normal,1,Healthy,False
234,234,Normal- (1803),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1803).jpg,Normal,1,Healthy,False
235,235,Normal- (1873),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1873).jpg,Normal,1,Healthy,False
236,236,Normal- (3090),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3090).jpg,Normal,1,Healthy,False
237,237,Normal- (3203),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3203).jpg,Normal,1,Healthy,False
238,238,Normal- (3331),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3331).jpg,Normal,1,Healthy,False
239,239,Normal- (333),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (333).jpg,Normal,1,Healthy,False
240,240,Normal- (1229),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1229).jpg,Normal,1,Healthy,False
241,241,Normal- (2415),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2415).jpg,Normal,1,Healthy,False
242,242,Normal- (2889),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2889).jpg,Normal,1,Healthy,True
243,243,Normal- (3123),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3123).jpg,Normal,1,Healthy,False
244,244,Normal- (3361),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3361).jpg,Normal,1,Healthy,True
245,245,Normal- (3079),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3079).jpg,Normal,1,Healthy,False
246,246,Normal- (144),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (144).jpg,Normal,1,Healthy,False
247,247,Normal- (2465),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2465).jpg,Normal,1,Healthy,True
248,248,Normal- (2308),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2308).jpg,Normal,1,Healthy,True
249,249,Normal- (1087),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1087).jpg,Normal,1,Healthy,False
250,250,Normal- (1299),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1299).jpg,Normal,1,Healthy,False
251,251,Normal- (1850),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1850).jpg,Normal,1,Healthy,False
252,252,Normal- (552),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (552).jpg,Normal,1,Healthy,False
253,253,Normal- (227),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (227).jpg,Normal,1,Healthy,False
254,254,Normal- (2365),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2365).jpg,Normal,1,Healthy,False
255,255,Normal- (962),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (962).jpg,Normal,1,Healthy,True
256,256,Normal- (285),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (285).jpg,Normal,1,Healthy,False
257,257,Normal- (1783),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1783).jpg,Normal,1,Healthy,False
258,258,Normal- (828),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (828).jpg,Normal,1,Healthy,True
259,259,Normal- (649),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (649).jpg,Normal,1,Healthy,False
260,260,Normal- (1833),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1833).jpg,Normal,1,Healthy,True
261,261,Normal- (1344),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1344).jpg,Normal,1,Healthy,False
262,262,Normal- (2815),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2815).jpg,Normal,1,Healthy,False
263,263,Normal- (499),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (499).jpg,Normal,1,Healthy,False
264,264,Normal- (1523),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1523).jpg,Normal,1,Healthy,False
265,265,Normal- (3195),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3195).jpg,Normal,1,Healthy,True
266,266,Normal- (1731),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1731).jpg,Normal,1,Healthy,False
267,267,Normal- (941),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (941).jpg,Normal,1,Healthy,False
268,268,Normal- (3464),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3464).jpg,Normal,1,Healthy,False
269,269,Normal- (523),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (523).jpg,Normal,1,Healthy,False
270,270,Normal- (2909),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2909).jpg,Normal,1,Healthy,False
271,271,Normal- (3375),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3375).jpg,Normal,1,Healthy,True
272,272,Normal- (3372),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3372).jpg,Normal,1,Healthy,True
273,273,Normal- (3700),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3700).jpg,Normal,1,Healthy,False
274,274,Normal- (1794),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1794).jpg,Normal,1,Healthy,False
275,275,Normal- (1923),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1923).jpg,Normal,1,Healthy,False
276,276,Normal- (2646),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2646).jpg,Normal,1,Healthy,False
277,277,Normal- (132),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (132).jpg,Normal,1,Healthy,False
278,278,Normal- (346),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (346).jpg,Normal,1,Healthy,False
279,279,Normal- (2631),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2631).jpg,Normal,1,Healthy,False
280,280,Normal- (2401),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2401).jpg,Normal,1,Healthy,False
281,281,Normal- (1053),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1053).jpg,Normal,1,Healthy,False
282,282,Normal- (3429),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3429).jpg,Normal,1,Healthy,False
283,283,Normal- (1945),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1945).jpg,Normal,1,Healthy,True
284,284,Normal- (1416),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1416).jpg,Normal,1,Healthy,False
285,285,Normal- (2208),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2208).jpg,Normal,1,Healthy,True
286,286,Normal- (1703),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1703).jpg,Normal,1,Healthy,False
287,287,Normal- (3064),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3064).jpg,Normal,1,Healthy,False
288,288,Normal- (955),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (955).jpg,Normal,1,Healthy,False
289,289,Normal- (1171),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1171).jpg,Normal,1,Healthy,False
290,290,Normal- (3447),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3447).jpg,Normal,1,Healthy,True
291,291,Normal- (2602),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2602).jpg,Normal,1,Healthy,True
292,292,Normal- (2856),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2856).jpg,Normal,1,Healthy,True
293,293,Normal- (3730),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3730).jpg,Normal,1,Healthy,True
294,294,Normal- (3630),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3630).jpg,Normal,1,Healthy,False
295,295,Normal- (384),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (384).jpg,Normal,1,Healthy,False
296,296,Normal- (1807),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1807).jpg,Normal,1,Healthy,False
297,297,Normal- (160),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (160).jpg,Normal,1,Healthy,False
298,298,Normal- (1893),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1893).jpg,Normal,1,Healthy,False
299,299,Normal- (120),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (120).jpg,Normal,1,Healthy,False
300,300,Normal- (1709),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1709).jpg,Normal,1,Healthy,False
301,301,Normal- (2305),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2305).jpg,Normal,1,Healthy,True
302,302,Normal- (1601),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1601).jpg,Normal,1,Healthy,False
303,303,Normal- (2112),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2112).jpg,Normal,1,Healthy,False
304,304,Normal- (1608),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1608).jpg,Normal,1,Healthy,False
305,305,Normal- (2964),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2964).jpg,Normal,1,Healthy,False
306,306,Normal- (2045),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2045).jpg,Normal,1,Healthy,False
307,307,Normal- (2894),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2894).jpg,Normal,1,Healthy,True
308,308,Normal- (549),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (549).jpg,Normal,1,Healthy,False
309,309,Normal- (1290),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1290).jpg,Normal,1,Healthy,False
310,310,Normal- (2810),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2810).jpg,Normal,1,Healthy,False
311,311,Normal- (271),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (271).jpg,Normal,1,Healthy,True
312,312,Normal- (479),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (479).jpg,Normal,1,Healthy,False
313,313,Normal- (2292),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2292).jpg,Normal,1,Healthy,False
314,314,Normal- (3057),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3057).jpg,Normal,1,Healthy,False
315,315,Normal- (477),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (477).jpg,Normal,1,Healthy,False
316,316,Normal- (3688),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3688).jpg,Normal,1,Healthy,True
317,317,Normal- (1187),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1187).jpg,Normal,1,Healthy,False
318,318,Normal- (2724),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2724).jpg,Normal,1,Healthy,True
319,319,Normal- (2870),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2870).jpg,Normal,1,Healthy,True
320,320,Normal- (856),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (856).jpg,Normal,1,Healthy,True
321,321,Normal- (2398),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2398).jpg,Normal,1,Healthy,False
322,322,Normal- (3239),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3239).jpg,Normal,1,Healthy,True
323,323,Normal- (2993),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2993).jpg,Normal,1,Healthy,False
324,324,Normal- (2335),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2335).jpg,Normal,1,Healthy,True
325,325,Normal- (2382),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2382).jpg,Normal,1,Healthy,False
326,326,Normal- (3048),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3048).jpg,Normal,1,Healthy,False
327,327,Normal- (1553),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1553).jpg,Normal,1,Healthy,False
328,328,Normal- (1015),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1015).jpg,Normal,1,Healthy,True
329,329,Normal- (432),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (432).jpg,Normal,1,Healthy,True
330,330,Normal- (2679),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2679).jpg,Normal,1,Healthy,False
331,331,Normal- (203),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (203).jpg,Normal,1,Healthy,False
332,332,Normal- (2313),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2313).jpg,Normal,1,Healthy,True
333,333,Normal- (2170),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2170).jpg,Normal,1,Healthy,True
334,334,Normal- (813),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (813).jpg,Normal,1,Healthy,True
335,335,Normal- (358),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (358).jpg,Normal,1,Healthy,False
336,336,Normal- (53),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (53).jpg,Normal,1,Healthy,False
337,337,Normal- (2035),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2035).jpg,Normal,1,Healthy,True
338,338,Normal- (2732),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2732).jpg,Normal,1,Healthy,True
339,339,Normal- (2754),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2754).jpg,Normal,1,Healthy,False
340,340,Normal- (3032),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3032).jpg,Normal,1,Healthy,True
341,341,Normal- (1615),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1615).jpg,Normal,1,Healthy,False
342,342,Normal- (2126),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2126).jpg,Normal,1,Healthy,True
343,343,Normal- (1963),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1963).jpg,Normal,1,Healthy,True
344,344,Normal- (1670),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1670).jpg,Normal,1,Healthy,False
345,345,Normal- (2536),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2536).jpg,Normal,1,Healthy,False
346,346,Normal- (2678),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2678).jpg,Normal,1,Healthy,False
347,347,Normal- (1722),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1722).jpg,Normal,1,Healthy,False
348,348,Normal- (2036),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2036).jpg,Normal,1,Healthy,True
349,349,Normal- (2829),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2829).jpg,Normal,1,Healthy,True
350,350,Normal- (3758),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3758).jpg,Normal,1,Healthy,False
351,351,Normal- (645),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (645).jpg,Normal,1,Healthy,False
352,352,Normal- (1391),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1391).jpg,Normal,1,Healthy,False
353,353,Normal- (1868),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1868).jpg,Normal,1,Healthy,False
354,354,Normal- (26),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (26).jpg,Normal,1,Healthy,False
355,355,Normal- (3749),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3749).jpg,Normal,1,Healthy,False
356,356,Normal- (582),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (582).jpg,Normal,1,Healthy,False
357,357,Normal- (1206),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1206).jpg,Normal,1,Healthy,False
358,358,Normal- (3633),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3633).jpg,Normal,1,Healthy,False
359,359,Normal- (819),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (819).jpg,Normal,1,Healthy,True
360,360,Normal- (528),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (528).jpg,Normal,1,Healthy,False
361,361,Normal- (1572),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1572).jpg,Normal,1,Healthy,False
362,362,Normal- (276),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (276).jpg,Normal,1,Healthy,False
363,363,Normal- (172),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (172).jpg,Normal,1,Healthy,False
364,364,Normal- (2244),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2244).jpg,Normal,1,Healthy,False
365,365,Normal- (3174),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3174).jpg,Normal,1,Healthy,True
366,366,Normal- (55),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (55).jpg,Normal,1,Healthy,False
367,367,Normal- (1847),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1847).jpg,Normal,1,Healthy,False
368,368,Normal- (1117),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1117).jpg,Normal,1,Healthy,False
369,369,Normal- (1675),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1675).jpg,Normal,1,Healthy,False
370,370,Normal- (2430),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2430).jpg,Normal,1,Healthy,True
371,371,Normal- (993),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (993).jpg,Normal,1,Healthy,True
372,372,Normal- (1027),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1027).jpg,Normal,1,Healthy,False
373,373,Normal- (3706),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3706).jpg,Normal,1,Healthy,True
374,374,Normal- (2285),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2285).jpg,Normal,1,Healthy,False
375,375,Normal- (1776),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1776).jpg,Normal,1,Healthy,False
376,376,Normal- (3339),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3339).jpg,Normal,1,Healthy,True
377,377,Normal- (2711),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2711).jpg,Normal,1,Healthy,False
378,378,Normal- (1198),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1198).jpg,Normal,1,Healthy,False
379,379,Normal- (1538),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1538).jpg,Normal,1,Healthy,False
380,380,Normal- (1442),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1442).jpg,Normal,1,Healthy,False
381,381,Normal- (1756),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1756).jpg,Normal,1,Healthy,False
382,382,Normal- (2674),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2674).jpg,Normal,1,Healthy,False
383,383,Normal- (910),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (910).jpg,Normal,1,Healthy,True
384,384,Normal- (2517),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2517).jpg,Normal,1,Healthy,False
385,385,Normal- (876),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (876).jpg,Normal,1,Healthy,True
386,386,Normal- (1890),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1890).jpg,Normal,1,Healthy,False
387,387,Normal- (1741),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (1741).jpg,Normal,1,Healthy,False
388,388,Normal- (844),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (844).jpg,Normal,1,Healthy,True
389,389,Normal- (3434),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (3434).jpg,Normal,1,Healthy,False
390,390,Normal- (402),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (402).jpg,Normal,1,Healthy,False
391,391,Normal- (385),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (385).jpg,Normal,1,Healthy,False
392,392,Normal- (2440),/content/data/HRCT Chest Covid Data CT SCAN/Normal/Normal- (2440).jpg,Normal,1,Healthy,True
